Entity,Code,Date,Total confirmed deaths (deaths),Daily new confirmed deaths (deaths)
Libya,LBY,"Mar 30, 2020",0,0
Libya,LBY,"Mar 31, 2020",0,0
Libya,LBY,"Apr 1, 2020",0,0
Libya,LBY,"Apr 2, 2020",0,0
Libya,LBY,"Apr 3, 2020",1,1
Libya,LBY,"Apr 4, 2020",1,0
Libya,LBY,"Apr 5, 2020",1,0
Libya,LBY,"Apr 6, 2020",1,0
Libya,LBY,"Apr 7, 2020",1,0
Liechtenstein,LIE,"Mar 5, 2020",0,0
Liechtenstein,LIE,"Mar 12, 2020",0,0
Liechtenstein,LIE,"Mar 13, 2020",0,0
Liechtenstein,LIE,"Mar 14, 2020",0,0
Liechtenstein,LIE,"Mar 15, 2020",0,0
Liechtenstein,LIE,"Mar 16, 2020",0,0
Liechtenstein,LIE,"Mar 17, 2020",0,0
Liechtenstein,LIE,"Mar 18, 2020",0,0
Liechtenstein,LIE,"Mar 19, 2020",0,0
Liechtenstein,LIE,"Mar 20, 2020",0,0
Liechtenstein,LIE,"Mar 21, 2020",0,0
Liechtenstein,LIE,"Mar 22, 2020",0,0
Liechtenstein,LIE,"Mar 23, 2020",0,0
Liechtenstein,LIE,"Mar 24, 2020",0,0
Liechtenstein,LIE,"Mar 25, 2020",0,0
Liechtenstein,LIE,"Mar 26, 2020",0,0
Liechtenstein,LIE,"Mar 27, 2020",0,0
Liechtenstein,LIE,"Mar 28, 2020",0,0
Liechtenstein,LIE,"Mar 29, 2020",0,0
Liechtenstein,LIE,"Mar 30, 2020",0,0
Liechtenstein,LIE,"Mar 31, 2020",0,0
Liechtenstein,LIE,"Apr 1, 2020",0,0
Liechtenstein,LIE,"Apr 2, 2020",0,0
Liechtenstein,LIE,"Apr 3, 2020",0,0
Liechtenstein,LIE,"Apr 4, 2020",0,0
Liechtenstein,LIE,"Apr 5, 2020",1,1
Liechtenstein,LIE,"Apr 6, 2020",1,0
Liechtenstein,LIE,"Apr 7, 2020",1,0
Lithuania,LTU,"Dec 31, 2019",0,0
Lithuania,LTU,"Jan 1, 2020",0,0
Lithuania,LTU,"Jan 2, 2020",0,0
Lithuania,LTU,"Jan 3, 2020",0,0
Lithuania,LTU,"Jan 4, 2020",0,0
Lithuania,LTU,"Jan 5, 2020",0,0
Lithuania,LTU,"Jan 6, 2020",0,0
Lithuania,LTU,"Jan 7, 2020",0,0
Lithuania,LTU,"Jan 8, 2020",0,0
Lithuania,LTU,"Jan 9, 2020",0,0
Lithuania,LTU,"Jan 10, 2020",0,0
Lithuania,LTU,"Jan 11, 2020",0,0
Lithuania,LTU,"Jan 12, 2020",0,0
Lithuania,LTU,"Jan 13, 2020",0,0
Lithuania,LTU,"Jan 14, 2020",0,0
Lithuania,LTU,"Jan 15, 2020",0,0
Lithuania,LTU,"Jan 16, 2020",0,0
Lithuania,LTU,"Jan 17, 2020",0,0
Lithuania,LTU,"Jan 18, 2020",0,0
Lithuania,LTU,"Jan 19, 2020",0,0
Lithuania,LTU,"Jan 20, 2020",0,0
Lithuania,LTU,"Jan 21, 2020",0,0
Lithuania,LTU,"Jan 22, 2020",0,0
Lithuania,LTU,"Jan 23, 2020",0,0
Lithuania,LTU,"Jan 24, 2020",0,0
Lithuania,LTU,"Jan 25, 2020",0,0
Lithuania,LTU,"Jan 26, 2020",0,0
Lithuania,LTU,"Jan 27, 2020",0,0
Lithuania,LTU,"Jan 28, 2020",0,0
Lithuania,LTU,"Jan 29, 2020",0,0
Lithuania,LTU,"Jan 30, 2020",0,0
Lithuania,LTU,"Jan 31, 2020",0,0
Lithuania,LTU,"Feb 1, 2020",0,0
Lithuania,LTU,"Feb 2, 2020",0,0
Lithuania,LTU,"Feb 3, 2020",0,0
Lithuania,LTU,"Feb 4, 2020",0,0
Lithuania,LTU,"Feb 5, 2020",0,0
Lithuania,LTU,"Feb 6, 2020",0,0
Lithuania,LTU,"Feb 7, 2020",0,0
Lithuania,LTU,"Feb 8, 2020",0,0
Lithuania,LTU,"Feb 9, 2020",0,0
Lithuania,LTU,"Feb 10, 2020",0,0
Lithuania,LTU,"Feb 11, 2020",0,0
Lithuania,LTU,"Feb 12, 2020",0,0
Lithuania,LTU,"Feb 13, 2020",0,0
Lithuania,LTU,"Feb 14, 2020",0,0
Lithuania,LTU,"Feb 15, 2020",0,0
Lithuania,LTU,"Feb 16, 2020",0,0
Lithuania,LTU,"Feb 17, 2020",0,0
Lithuania,LTU,"Feb 18, 2020",0,0
Lithuania,LTU,"Feb 19, 2020",0,0
Lithuania,LTU,"Feb 20, 2020",0,0
Lithuania,LTU,"Feb 21, 2020",0,0
Lithuania,LTU,"Feb 22, 2020",0,0
Lithuania,LTU,"Feb 23, 2020",0,0
Lithuania,LTU,"Feb 24, 2020",0,0
Lithuania,LTU,"Feb 25, 2020",0,0
Lithuania,LTU,"Feb 26, 2020",0,0
Lithuania,LTU,"Feb 27, 2020",0,0
Lithuania,LTU,"Feb 28, 2020",0,0
Lithuania,LTU,"Feb 29, 2020",0,0
Lithuania,LTU,"Mar 1, 2020",0,0
Lithuania,LTU,"Mar 2, 2020",0,0
Lithuania,LTU,"Mar 11, 2020",0,0
Lithuania,LTU,"Mar 12, 2020",0,0
Lithuania,LTU,"Mar 14, 2020",0,0
Lithuania,LTU,"Mar 15, 2020",0,0
Lithuania,LTU,"Mar 16, 2020",0,0
Lithuania,LTU,"Mar 17, 2020",0,0
Lithuania,LTU,"Mar 18, 2020",0,0
Lithuania,LTU,"Mar 19, 2020",0,0
Lithuania,LTU,"Mar 20, 2020",0,0
Lithuania,LTU,"Mar 21, 2020",1,1
Lithuania,LTU,"Mar 22, 2020",1,0
Lithuania,LTU,"Mar 23, 2020",1,0
Lithuania,LTU,"Mar 24, 2020",1,0
Lithuania,LTU,"Mar 25, 2020",2,1
Lithuania,LTU,"Mar 26, 2020",4,2
Lithuania,LTU,"Mar 27, 2020",4,0
Lithuania,LTU,"Mar 28, 2020",5,1
Lithuania,LTU,"Mar 29, 2020",7,2
Lithuania,LTU,"Mar 30, 2020",7,0
Lithuania,LTU,"Mar 31, 2020",7,0
Lithuania,LTU,"Apr 1, 2020",7,0
Lithuania,LTU,"Apr 2, 2020",8,1
Lithuania,LTU,"Apr 3, 2020",9,1
Lithuania,LTU,"Apr 4, 2020",9,0
Lithuania,LTU,"Apr 5, 2020",9,0
Lithuania,LTU,"Apr 6, 2020",13,4
Lithuania,LTU,"Apr 7, 2020",14,1
Low income,,"Dec 31, 2019",0,0
Low income,,"Jan 1, 2020",0,0
Low income,,"Jan 2, 2020",0,0
Low income,,"Jan 3, 2020",0,0
Low income,,"Jan 4, 2020",0,0
Low income,,"Jan 5, 2020",0,0
Low income,,"Jan 6, 2020",0,0
Low income,,"Jan 7, 2020",0,0
Low income,,"Jan 8, 2020",0,0
Low income,,"Jan 9, 2020",0,0
Low income,,"Jan 10, 2020",0,0
Low income,,"Jan 11, 2020",0,0
Low income,,"Jan 12, 2020",0,0
Low income,,"Jan 13, 2020",0,0
Low income,,"Jan 14, 2020",0,0
Low income,,"Jan 15, 2020",0,0
Low income,,"Jan 16, 2020",0,0
Low income,,"Jan 17, 2020",0,0
Low income,,"Jan 18, 2020",0,0
Low income,,"Jan 19, 2020",0,0
Low income,,"Jan 20, 2020",0,0
Low income,,"Jan 21, 2020",0,0
Low income,,"Jan 22, 2020",0,0
Low income,,"Jan 23, 2020",0,0
Low income,,"Jan 24, 2020",0,0
Low income,,"Jan 25, 2020",0,0
Low income,,"Jan 26, 2020",0,0
Low income,,"Jan 27, 2020",0,0
Low income,,"Jan 28, 2020",0,0
Low income,,"Jan 29, 2020",0,0
Low income,,"Jan 30, 2020",0,0
Low income,,"Jan 31, 2020",0,0
Low income,,"Feb 1, 2020",0,0
Low income,,"Feb 2, 2020",0,0
Low income,,"Feb 3, 2020",0,0
Low income,,"Feb 4, 2020",0,0
Low income,,"Feb 5, 2020",0,0
Low income,,"Feb 6, 2020",0,0
Low income,,"Feb 7, 2020",0,0
Low income,,"Feb 8, 2020",0,0
Low income,,"Feb 9, 2020",0,0
Low income,,"Feb 10, 2020",0,0
Low income,,"Feb 11, 2020",0,0
Low income,,"Feb 12, 2020",0,0
Low income,,"Feb 13, 2020",0,0
Low income,,"Feb 14, 2020",0,0
Low income,,"Feb 15, 2020",0,0
Low income,,"Feb 16, 2020",0,0
Low income,,"Feb 17, 2020",0,0
Low income,,"Feb 18, 2020",0,0
Low income,,"Feb 19, 2020",0,0
Low income,,"Feb 20, 2020",0,0
Low income,,"Feb 21, 2020",0,0
Low income,,"Feb 22, 2020",0,0
Low income,,"Feb 23, 2020",0,0
Low income,,"Feb 24, 2020",0,0
Low income,,"Feb 25, 2020",0,0
Low income,,"Feb 26, 2020",0,0
Low income,,"Feb 27, 2020",0,0
Low income,,"Feb 28, 2020",0,0
Low income,,"Feb 29, 2020",0,0
Low income,,"Mar 1, 2020",0,0
Low income,,"Mar 2, 2020",0,0
Low income,,"Mar 3, 2020",0,0
Low income,,"Mar 4, 2020",0,0
Low income,,"Mar 5, 2020",0,0
Low income,,"Mar 6, 2020",0,0
Low income,,"Mar 7, 2020",0,0
Low income,,"Mar 8, 2020",0,0
Low income,,"Mar 9, 2020",0,0
Low income,,"Mar 10, 2020",0,0
Low income,,"Mar 11, 2020",0,0
Low income,,"Mar 12, 2020",0,0
Low income,,"Mar 13, 2020",0,0
Low income,,"Mar 14, 2020",0,0
Low income,,"Mar 15, 2020",0,0
Low income,,"Mar 16, 2020",0,0
Low income,,"Mar 17, 2020",0,0
Low income,,"Mar 18, 2020",0,0
Low income,,"Mar 19, 2020",1,1
Low income,,"Mar 20, 2020",1,0
Low income,,"Mar 21, 2020",1,0
Low income,,"Mar 22, 2020",4,3
Low income,,"Mar 23, 2020",5,1
Low income,,"Mar 24, 2020",7,2
Low income,,"Mar 25, 2020",9,2
Low income,,"Mar 26, 2020",9,0
Low income,,"Mar 27, 2020",10,1
Low income,,"Mar 28, 2020",12,2
Low income,,"Mar 29, 2020",22,10
Low income,,"Mar 30, 2020",26,4
Low income,,"Mar 31, 2020",32,6
Low income,,"Apr 1, 2020",33,1
Low income,,"Apr 2, 2020",41,8
Low income,,"Apr 3, 2020",45,4
Low income,,"Apr 4, 2020",48,3
Low income,,"Apr 5, 2020",55,7
Low income,,"Apr 6, 2020",69,14
Low income,,"Apr 7, 2020",71,2
Lower middle income,,"Dec 31, 2019",0,0
Lower middle income,,"Jan 1, 2020",0,0
Lower middle income,,"Jan 2, 2020",0,0
Lower middle income,,"Jan 3, 2020",0,0
Lower middle income,,"Jan 4, 2020",0,0
Lower middle income,,"Jan 5, 2020",0,0
Lower middle income,,"Jan 6, 2020",0,0
Lower middle income,,"Jan 7, 2020",0,0
Lower middle income,,"Jan 8, 2020",0,0
Lower middle income,,"Jan 9, 2020",0,0
Lower middle income,,"Jan 10, 2020",0,0
Lower middle income,,"Jan 11, 2020",0,0
Lower middle income,,"Jan 12, 2020",0,0
Lower middle income,,"Jan 13, 2020",0,0
Lower middle income,,"Jan 14, 2020",0,0
Lower middle income,,"Jan 15, 2020",0,0
Lower middle income,,"Jan 16, 2020",0,0
Lower middle income,,"Jan 17, 2020",0,0
Lower middle income,,"Jan 18, 2020",0,0
Lower middle income,,"Jan 19, 2020",0,0
Lower middle income,,"Jan 20, 2020",0,0
Lower middle income,,"Jan 21, 2020",0,0
Lower middle income,,"Jan 22, 2020",0,0
Lower middle income,,"Jan 23, 2020",0,0
Lower middle income,,"Jan 24, 2020",0,0
Lower middle income,,"Jan 25, 2020",0,0
Lower middle income,,"Jan 26, 2020",0,0
Lower middle income,,"Jan 27, 2020",0,0
Lower middle income,,"Jan 28, 2020",0,0
Lower middle income,,"Jan 29, 2020",0,0
Lower middle income,,"Jan 30, 2020",0,0
Lower middle income,,"Jan 31, 2020",0,0
Lower middle income,,"Feb 1, 2020",0,0
Lower middle income,,"Feb 2, 2020",1,1
Lower middle income,,"Feb 3, 2020",1,0
Lower middle income,,"Feb 4, 2020",1,0
Lower middle income,,"Feb 5, 2020",1,0
Lower middle income,,"Feb 6, 2020",1,0
Lower middle income,,"Feb 7, 2020",1,0
Lower middle income,,"Feb 8, 2020",1,0
Lower middle income,,"Feb 9, 2020",1,0
Lower middle income,,"Feb 10, 2020",1,0
Lower middle income,,"Feb 11, 2020",1,0
Lower middle income,,"Feb 12, 2020",1,0
Lower middle income,,"Feb 13, 2020",1,0
Lower middle income,,"Feb 14, 2020",1,0
Lower middle income,,"Feb 15, 2020",1,0
Lower middle income,,"Feb 16, 2020",1,0
Lower middle income,,"Feb 17, 2020",1,0
Lower middle income,,"Feb 18, 2020",1,0
Lower middle income,,"Feb 19, 2020",1,0
Lower middle income,,"Feb 20, 2020",1,0
Lower middle income,,"Feb 21, 2020",1,0
Lower middle income,,"Feb 22, 2020",1,0
Lower middle income,,"Feb 23, 2020",1,0
Lower middle income,,"Feb 24, 2020",1,0
Lower middle income,,"Feb 25, 2020",1,0
Lower middle income,,"Feb 26, 2020",1,0
Lower middle income,,"Feb 27, 2020",1,0
Lower middle income,,"Feb 28, 2020",1,0
Lower middle income,,"Feb 29, 2020",1,0
Lower middle income,,"Mar 1, 2020",1,0
Lower middle income,,"Mar 2, 2020",1,0
Lower middle income,,"Mar 3, 2020",1,0
Lower middle income,,"Mar 4, 2020",1,0
Lower middle income,,"Mar 5, 2020",1,0
Lower middle income,,"Mar 6, 2020",1,0
Lower middle income,,"Mar 7, 2020",1,0
Lower middle income,,"Mar 8, 2020",1,0
Lower middle income,,"Mar 9, 2020",2,1
Lower middle income,,"Mar 10, 2020",2,0
Lower middle income,,"Mar 11, 2020",2,0
Lower middle income,,"Mar 12, 2020",5,3
Lower middle income,,"Mar 13, 2020",7,2
Lower middle income,,"Mar 14, 2020",15,8
Lower middle income,,"Mar 15, 2020",16,1
Lower middle income,,"Mar 16, 2020",23,7
Lower middle income,,"Mar 17, 2020",24,1
Lower middle income,,"Mar 18, 2020",29,5
Lower middle income,,"Mar 19, 2020",37,8
Lower middle income,,"Mar 20, 2020",55,18
Lower middle income,,"Mar 21, 2020",66,11
Lower middle income,,"Mar 22, 2020",90,24
Lower middle income,,"Mar 23, 2020",111,21
Lower middle income,,"Mar 24, 2020",130,19
Lower middle income,,"Mar 25, 2020",148,18
Lower middle income,,"Mar 26, 2020",167,19
Lower middle income,,"Mar 27, 2020",207,40
Lower middle income,,"Mar 28, 2020",246,39
Lower middle income,,"Mar 29, 2020",297,51
Lower middle income,,"Mar 30, 2020",337,40
Lower middle income,,"Mar 31, 2020",393,56
Lower middle income,,"Apr 1, 2020",439,46
Lower middle income,,"Apr 2, 2020",514,75
Lower middle income,,"Apr 3, 2020",567,53
Lower middle income,,"Apr 4, 2020",628,61
Lower middle income,,"Apr 5, 2020",718,90
Lower middle income,,"Apr 6, 2020",811,93
Lower middle income,,"Apr 7, 2020",879,68
Luxembourg,LUX,"Dec 31, 2019",0,0
Luxembourg,LUX,"Jan 1, 2020",0,0
Luxembourg,LUX,"Jan 2, 2020",0,0
Luxembourg,LUX,"Jan 3, 2020",0,0
Luxembourg,LUX,"Jan 4, 2020",0,0
Luxembourg,LUX,"Jan 5, 2020",0,0
Luxembourg,LUX,"Jan 6, 2020",0,0
Luxembourg,LUX,"Jan 7, 2020",0,0
Luxembourg,LUX,"Jan 8, 2020",0,0
Luxembourg,LUX,"Jan 9, 2020",0,0
Luxembourg,LUX,"Jan 10, 2020",0,0
Luxembourg,LUX,"Jan 11, 2020",0,0
Luxembourg,LUX,"Jan 12, 2020",0,0
Luxembourg,LUX,"Jan 13, 2020",0,0
Luxembourg,LUX,"Jan 14, 2020",0,0
Luxembourg,LUX,"Jan 15, 2020",0,0
Luxembourg,LUX,"Jan 16, 2020",0,0
Luxembourg,LUX,"Jan 17, 2020",0,0
Luxembourg,LUX,"Jan 18, 2020",0,0
Luxembourg,LUX,"Jan 19, 2020",0,0
Luxembourg,LUX,"Jan 20, 2020",0,0
Luxembourg,LUX,"Jan 21, 2020",0,0
Luxembourg,LUX,"Jan 22, 2020",0,0
Luxembourg,LUX,"Jan 23, 2020",0,0
Luxembourg,LUX,"Jan 24, 2020",0,0
Luxembourg,LUX,"Jan 25, 2020",0,0
Luxembourg,LUX,"Jan 26, 2020",0,0
Luxembourg,LUX,"Jan 27, 2020",0,0
Luxembourg,LUX,"Jan 28, 2020",0,0
Luxembourg,LUX,"Jan 29, 2020",0,0
Luxembourg,LUX,"Jan 30, 2020",0,0
Luxembourg,LUX,"Jan 31, 2020",0,0
Luxembourg,LUX,"Feb 1, 2020",0,0
Luxembourg,LUX,"Feb 2, 2020",0,0
Luxembourg,LUX,"Feb 3, 2020",0,0
Luxembourg,LUX,"Feb 4, 2020",0,0
Luxembourg,LUX,"Feb 5, 2020",0,0
Luxembourg,LUX,"Feb 6, 2020",0,0
Luxembourg,LUX,"Feb 7, 2020",0,0
Luxembourg,LUX,"Feb 8, 2020",0,0
Luxembourg,LUX,"Feb 9, 2020",0,0
Luxembourg,LUX,"Feb 10, 2020",0,0
Luxembourg,LUX,"Feb 11, 2020",0,0
Luxembourg,LUX,"Feb 12, 2020",0,0
Luxembourg,LUX,"Feb 13, 2020",0,0
Luxembourg,LUX,"Feb 14, 2020",0,0
Luxembourg,LUX,"Feb 15, 2020",0,0
Luxembourg,LUX,"Feb 16, 2020",0,0
Luxembourg,LUX,"Feb 17, 2020",0,0
Luxembourg,LUX,"Feb 18, 2020",0,0
Luxembourg,LUX,"Feb 19, 2020",0,0
Luxembourg,LUX,"Feb 20, 2020",0,0
Luxembourg,LUX,"Feb 21, 2020",0,0
Luxembourg,LUX,"Feb 22, 2020",0,0
Luxembourg,LUX,"Feb 23, 2020",0,0
Luxembourg,LUX,"Feb 24, 2020",0,0
Luxembourg,LUX,"Feb 25, 2020",0,0
Luxembourg,LUX,"Feb 26, 2020",0,0
Luxembourg,LUX,"Feb 27, 2020",0,0
Luxembourg,LUX,"Feb 28, 2020",0,0
Luxembourg,LUX,"Feb 29, 2020",0,0
Luxembourg,LUX,"Mar 1, 2020",0,0
Luxembourg,LUX,"Mar 2, 2020",0,0
Luxembourg,LUX,"Mar 7, 2020",0,0
Luxembourg,LUX,"Mar 9, 2020",0,0
Luxembourg,LUX,"Mar 11, 2020",0,0
Luxembourg,LUX,"Mar 12, 2020",0,0
Luxembourg,LUX,"Mar 13, 2020",0,0
Luxembourg,LUX,"Mar 14, 2020",1,1
Luxembourg,LUX,"Mar 16, 2020",1,0
Luxembourg,LUX,"Mar 17, 2020",1,0
Luxembourg,LUX,"Mar 18, 2020",1,0
Luxembourg,LUX,"Mar 19, 2020",2,1
Luxembourg,LUX,"Mar 20, 2020",4,2
Luxembourg,LUX,"Mar 21, 2020",5,1
Luxembourg,LUX,"Mar 22, 2020",8,3
Luxembourg,LUX,"Mar 23, 2020",8,0
Luxembourg,LUX,"Mar 24, 2020",8,0
Luxembourg,LUX,"Mar 25, 2020",8,0
Luxembourg,LUX,"Mar 26, 2020",8,0
Luxembourg,LUX,"Mar 27, 2020",9,1
Luxembourg,LUX,"Mar 28, 2020",15,6
Luxembourg,LUX,"Mar 29, 2020",18,3
Luxembourg,LUX,"Mar 30, 2020",21,3
Luxembourg,LUX,"Mar 31, 2020",22,1
Luxembourg,LUX,"Apr 1, 2020",23,1
Luxembourg,LUX,"Apr 2, 2020",29,6
Luxembourg,LUX,"Apr 3, 2020",30,1
Luxembourg,LUX,"Apr 4, 2020",31,1
Luxembourg,LUX,"Apr 5, 2020",31,0
Luxembourg,LUX,"Apr 6, 2020",36,5
Luxembourg,LUX,"Apr 7, 2020",41,5
Macedonia,MKD,"Dec 31, 2019",0,0
Macedonia,MKD,"Jan 1, 2020",0,0
Macedonia,MKD,"Jan 2, 2020",0,0
Macedonia,MKD,"Jan 3, 2020",0,0
Macedonia,MKD,"Jan 4, 2020",0,0
Macedonia,MKD,"Jan 5, 2020",0,0
Macedonia,MKD,"Jan 6, 2020",0,0
Macedonia,MKD,"Jan 7, 2020",0,0
Macedonia,MKD,"Jan 8, 2020",0,0
Macedonia,MKD,"Jan 9, 2020",0,0
Macedonia,MKD,"Jan 10, 2020",0,0
Macedonia,MKD,"Jan 11, 2020",0,0
Macedonia,MKD,"Jan 12, 2020",0,0
Macedonia,MKD,"Jan 13, 2020",0,0
Macedonia,MKD,"Jan 14, 2020",0,0
Macedonia,MKD,"Jan 15, 2020",0,0
Macedonia,MKD,"Jan 16, 2020",0,0
Macedonia,MKD,"Jan 17, 2020",0,0
Macedonia,MKD,"Jan 18, 2020",0,0
Macedonia,MKD,"Jan 19, 2020",0,0
Macedonia,MKD,"Jan 20, 2020",0,0
Macedonia,MKD,"Jan 21, 2020",0,0
Macedonia,MKD,"Jan 22, 2020",0,0
Macedonia,MKD,"Jan 23, 2020",0,0
Macedonia,MKD,"Jan 24, 2020",0,0
Macedonia,MKD,"Jan 25, 2020",0,0
Macedonia,MKD,"Jan 26, 2020",0,0
Macedonia,MKD,"Jan 27, 2020",0,0
Macedonia,MKD,"Jan 28, 2020",0,0
Macedonia,MKD,"Jan 29, 2020",0,0
Macedonia,MKD,"Jan 30, 2020",0,0
Macedonia,MKD,"Jan 31, 2020",0,0
Macedonia,MKD,"Feb 1, 2020",0,0
Macedonia,MKD,"Feb 2, 2020",0,0
Macedonia,MKD,"Feb 3, 2020",0,0
Macedonia,MKD,"Feb 4, 2020",0,0
Macedonia,MKD,"Feb 5, 2020",0,0
Macedonia,MKD,"Feb 6, 2020",0,0
Macedonia,MKD,"Feb 7, 2020",0,0
Macedonia,MKD,"Feb 8, 2020",0,0
Macedonia,MKD,"Feb 9, 2020",0,0
Macedonia,MKD,"Feb 10, 2020",0,0
Macedonia,MKD,"Feb 11, 2020",0,0
Macedonia,MKD,"Feb 12, 2020",0,0
Macedonia,MKD,"Feb 13, 2020",0,0
Macedonia,MKD,"Feb 14, 2020",0,0
Macedonia,MKD,"Feb 15, 2020",0,0
Macedonia,MKD,"Feb 16, 2020",0,0
Macedonia,MKD,"Feb 17, 2020",0,0
Macedonia,MKD,"Feb 18, 2020",0,0
Macedonia,MKD,"Feb 19, 2020",0,0
Macedonia,MKD,"Feb 20, 2020",0,0
Macedonia,MKD,"Feb 21, 2020",0,0
Macedonia,MKD,"Feb 22, 2020",0,0
Macedonia,MKD,"Feb 23, 2020",0,0
Macedonia,MKD,"Feb 24, 2020",0,0
Macedonia,MKD,"Feb 25, 2020",0,0
Macedonia,MKD,"Feb 26, 2020",0,0
Macedonia,MKD,"Feb 27, 2020",0,0
Macedonia,MKD,"Feb 28, 2020",0,0
Macedonia,MKD,"Feb 29, 2020",0,0
Macedonia,MKD,"Mar 1, 2020",0,0
Macedonia,MKD,"Mar 2, 2020",0,0
Macedonia,MKD,"Mar 7, 2020",0,0
Macedonia,MKD,"Mar 11, 2020",0,0
Macedonia,MKD,"Mar 13, 2020",0,0
Macedonia,MKD,"Mar 14, 2020",0,0
Macedonia,MKD,"Mar 16, 2020",0,0
Macedonia,MKD,"Mar 17, 2020",0,0
Macedonia,MKD,"Mar 18, 2020",0,0
Macedonia,MKD,"Mar 19, 2020",0,0
Macedonia,MKD,"Mar 20, 2020",0,0
Macedonia,MKD,"Mar 21, 2020",0,0
Macedonia,MKD,"Mar 22, 2020",0,0
Macedonia,MKD,"Mar 23, 2020",1,1
Macedonia,MKD,"Mar 24, 2020",2,1
Macedonia,MKD,"Mar 25, 2020",2,0
Macedonia,MKD,"Mar 26, 2020",2,0
Macedonia,MKD,"Mar 27, 2020",3,1
Macedonia,MKD,"Mar 28, 2020",3,0
Macedonia,MKD,"Mar 29, 2020",4,1
Macedonia,MKD,"Mar 30, 2020",6,2
Macedonia,MKD,"Mar 31, 2020",7,1
Macedonia,MKD,"Apr 1, 2020",9,2
Macedonia,MKD,"Apr 2, 2020",10,1
Macedonia,MKD,"Apr 3, 2020",11,1
Macedonia,MKD,"Apr 4, 2020",12,1
Macedonia,MKD,"Apr 5, 2020",17,5
Macedonia,MKD,"Apr 6, 2020",17,0
Macedonia,MKD,"Apr 7, 2020",21,4
Madagascar,MDG,"Mar 21, 2020",0,0
Madagascar,MDG,"Mar 22, 2020",0,0
Madagascar,MDG,"Mar 23, 2020",0,0
Madagascar,MDG,"Mar 24, 2020",0,0
Madagascar,MDG,"Mar 25, 2020",0,0
Madagascar,MDG,"Mar 26, 2020",0,0
Madagascar,MDG,"Mar 27, 2020",0,0
Madagascar,MDG,"Mar 28, 2020",0,0
Madagascar,MDG,"Mar 29, 2020",0,0
Madagascar,MDG,"Mar 30, 2020",0,0
Madagascar,MDG,"Mar 31, 2020",0,0
Madagascar,MDG,"Apr 1, 2020",0,0
Madagascar,MDG,"Apr 2, 2020",0,0
Madagascar,MDG,"Apr 3, 2020",0,0
Madagascar,MDG,"Apr 4, 2020",0,0
Madagascar,MDG,"Apr 5, 2020",0,0
Madagascar,MDG,"Apr 6, 2020",0,0
Madagascar,MDG,"Apr 7, 2020",0,0
Malawi,MWI,"Apr 3, 2020",0,0
Malawi,MWI,"Apr 4, 2020",0,0
Malawi,MWI,"Apr 5, 2020",0,0
Malawi,MWI,"Apr 6, 2020",0,0
Malawi,MWI,"Apr 7, 2020",0,0
Malaysia,MYS,"Dec 31, 2019",0,0
Malaysia,MYS,"Jan 1, 2020",0,0
Malaysia,MYS,"Jan 2, 2020",0,0
Malaysia,MYS,"Jan 3, 2020",0,0
Malaysia,MYS,"Jan 4, 2020",0,0
Malaysia,MYS,"Jan 5, 2020",0,0
Malaysia,MYS,"Jan 6, 2020",0,0
Malaysia,MYS,"Jan 7, 2020",0,0
Malaysia,MYS,"Jan 8, 2020",0,0
Malaysia,MYS,"Jan 9, 2020",0,0
Malaysia,MYS,"Jan 10, 2020",0,0
Malaysia,MYS,"Jan 11, 2020",0,0
Malaysia,MYS,"Jan 12, 2020",0,0
Malaysia,MYS,"Jan 13, 2020",0,0
Malaysia,MYS,"Jan 14, 2020",0,0
Malaysia,MYS,"Jan 15, 2020",0,0
Malaysia,MYS,"Jan 16, 2020",0,0
Malaysia,MYS,"Jan 17, 2020",0,0
Malaysia,MYS,"Jan 18, 2020",0,0
Malaysia,MYS,"Jan 19, 2020",0,0
Malaysia,MYS,"Jan 20, 2020",0,0
Malaysia,MYS,"Jan 21, 2020",0,0
Malaysia,MYS,"Jan 22, 2020",0,0
Malaysia,MYS,"Jan 23, 2020",0,0
Malaysia,MYS,"Jan 24, 2020",0,0
Malaysia,MYS,"Jan 25, 2020",0,0
Malaysia,MYS,"Jan 26, 2020",0,0
Malaysia,MYS,"Jan 27, 2020",0,0
Malaysia,MYS,"Jan 28, 2020",0,0
Malaysia,MYS,"Jan 29, 2020",0,0
Malaysia,MYS,"Jan 30, 2020",0,0
Malaysia,MYS,"Jan 31, 2020",0,0
Malaysia,MYS,"Feb 1, 2020",0,0
Malaysia,MYS,"Feb 2, 2020",0,0
Malaysia,MYS,"Feb 3, 2020",0,0
Malaysia,MYS,"Feb 4, 2020",0,0
Malaysia,MYS,"Feb 5, 2020",0,0
Malaysia,MYS,"Feb 6, 2020",0,0
Malaysia,MYS,"Feb 7, 2020",0,0
Malaysia,MYS,"Feb 8, 2020",0,0
Malaysia,MYS,"Feb 9, 2020",0,0
Malaysia,MYS,"Feb 10, 2020",0,0
Malaysia,MYS,"Feb 11, 2020",0,0
Malaysia,MYS,"Feb 12, 2020",0,0
Malaysia,MYS,"Feb 13, 2020",0,0
Malaysia,MYS,"Feb 14, 2020",0,0
Malaysia,MYS,"Feb 15, 2020",0,0
Malaysia,MYS,"Feb 16, 2020",0,0
Malaysia,MYS,"Feb 17, 2020",0,0
Malaysia,MYS,"Feb 18, 2020",0,0
Malaysia,MYS,"Feb 19, 2020",0,0
